"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Guinea","GIN","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","159999.996423721","2529999.97138977","10189999.5803833","23299999.2370605","14140000.3433228","24020000.4577637","14390000.3433228","8000000","6099999.90463257","13430000.3051758","10250000","9550000.19073486","4789999.96185303","11220000.2670288","19809999.4659424","24370000.8392334","10409999.8474121","22600000.3814697","59299999.2370605","55560001.373291","88669998.1689453","106510002.13623","115489997.86377","66480003.3569336","120220001.220703","112919998.168945","168270004.272461","220809997.558594","254960006.713867","363160003.662109","291579986.572266","377519989.013672","447279998.779297","410279998.779297","358230010.986328","415920013.427734","298059997.558594","381390014.648438","359570007.324219","237830001.831055","153410003.662109","289250000","254190002.441406","250630004.882813","274809997.558594","192910003.662109","173119995.117188","257609985.351563","351220001.220703","217660003.662109","220970001.220703","202119995.117188","633359985.351563","467540008.544922","563119995.117188","539400024.414063","567059997.558594","472269989.013672","654020019.53125","562080017.089844","725630004.882813","586659973.144531",
"Gambia, The","GMB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","540000.021457672","1429999.94754791","2549999.95231628","5119999.88555908","2549999.95231628","4250000","3589999.91416931","3009999.99046326","5840000.15258789","3670000.07629395","1309999.94277954","3529999.97138977","4880000.11444092","6440000.05722046","10189999.5803833","8039999.96185303","10850000.3814697","21250000","34180000.3051758","34310001.373291","52639999.3896484","67379997.253418","46110000.6103516","40380001.0681152","51750000","48040000.9155273","101400001.525879","103290000.915527","83220001.2207031","98660003.6621094","97260002.1362305","99540000.9155273","108839996.337891","84900001.5258789","68889999.3896484","45430000.3051758","36060001.373291","38900001.5258789","39450000.7629395","34349998.4741211","49639999.3896484","52729999.5422363","64470001.2207031","63290000.9155273","61340000.1525879","60759998.3215332","75199996.9482422","97199996.9482422","94629997.253418","125169998.168945","121099998.474121","135710006.713867","138979995.727539","112300003.051758","100339996.337891","113940002.441406","91989997.8637695","284489990.234375","234130004.882813","189850006.103516","300709991.455078","244979995.727539",
"Guinea-Bissau","GNB","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","810000.002384186","","","","","2809999.94277954","509999.990463257","","70000.0002980232","","109999.999403954","","9999.99977648258","10060000.4196167","20760000.2288818","24850000.3814697","39049999.2370605","49610000.6103516","52529998.7792969","58099998.4741211","64120002.746582","63229999.5422363","63029998.7792969","54389999.3896484","56470001.2207031","69250000","111069999.694824","100819999.694824","114900001.525879","126349998.474121","112819999.694824","107300003.051758","94529998.7792969","174360000.610352","117599998.474121","180770004.272461","124529998.779297","96010002.1362305","52599998.4741211","81069999.6948242","60689998.626709","59880001.0681152","145369995.117188","77849998.4741211","66760002.1362305","88199996.9482422","125569999.694824","135690002.441406","149399993.896484","129000000","120639999.389648","80319999.6948242","105629997.253418","110250000","95089996.3378906","196820007.324219","113360000.610352","153619995.117188","112849998.474121","147369995.117188","166119995.117188",
"Equatorial Guinea","GNQ","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","1009999.99046326","15890000.3433228","2180000.0667572","419999.986886978","839999.973773956","589999.973773956","2630000.11444092","9229999.54223633","10229999.5422363","13960000.038147","11119999.8855591","14970000.2670288","17110000.6103516","20399999.6185303","53229999.5422363","47909999.8474121","56220001.2207031","60229999.5422363","62180000.3051758","61819999.6948242","52659999.8474121","29729999.5422363","33400001.5258789","30819999.6948242","23889999.3896484","22159999.8474121","20239999.7711182","21270000.4577637","13239999.7711182","20149999.6185303","20930000.3051758","29149999.6185303","38130001.0681152","26209999.0844727","31360000.6103516","32080001.8310547","31780000.6866455","85069999.6948242","24549999.2370605","14449999.8092651","4630000.11444092","519999.980926514","7489999.77111816","6920000.07629395","6929999.82833862","6719999.79019165","62750000","5949999.80926514","12779999.7329712",
"Greece","GRC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","50000.0007450581","1850000.02384186","2750000","2720000.02861023","3339999.91416931","2589999.91416931","2839999.91416931","3849999.90463257","6059999.94277954","6150000.09536743","7420000.07629395","27469999.3133545","34409999.8474121","23940000.5340576","19129999.1607666","20030000.6866455","14649999.6185303","13800000.1907349","16450000.7629395","12930000.3051758","7869999.88555908","23610000.6103516","10819999.6948242","11850000.3814697","8880000.11444092","6260000.22888184","10399999.6185303","16870000.8392334","11289999.961853","10220000.2670288","10779999.7329712","15600000.3814697","52599998.4741211","26809999.4659424","26090000.1525879","31799999.2370605","45830001.8310547","33849998.4741211","12029999.7329712","7659999.84741211","12529999.7329712","39709999.0844727","24100000.3814697","8579999.92370605","5840000.15258789","31739999.7711182","14680000.3051758","69559997.5585938","68139999.3896484",
"Greenland","GRL","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","16629999.1607666","15470000.2670288","9979999.54223633","10590000.1525879","12159999.8474121","13899999.6185303","10350000.3814697","15130000.1144409","16620000.8392334","13529999.7329712","14510000.2288818","11939999.5803833","18979999.5422363","18370000.8392334","22170000.0762939","30069999.6948242","50060001.373291","42240001.6784668","32080001.8310547","41380001.0681152","41959999.0844727","38569999.6948242","43810001.373291","57000000","48580001.8310547","76019996.6430664","122330001.831055","238369995.117188","211100006.103516","238500000","185910003.662109","191179992.675781","198389999.389648","218850006.103516","196029998.779297","205350006.103516","182839996.337891","256299987.792969","230289993.286133","280899993.896484","260700012.207031","227160003.662109","253240005.493164","259309997.558594","233509994.506836","269480010.986328","500670013.427734","465029998.779297","539500000","380559997.558594","402059997.558594","353570007.324219","304890014.648438","496600006.103516","279839996.337891","411290008.544922","265450012.207031","367010009.765625","399420013.427734","388250000","472809997.558594","511260009.765625",
"Guam","GUM","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","7570000.17166138","9380000.11444092","8319999.69482422","6150000.09536743","5070000.17166138","6989999.77111816","8670000.07629395","11350000.3814697","15159999.8474121","18100000.3814697","16979999.5422363","16430000.3051758","12460000.038147","8090000.15258789","12140000.3433228","10100000.3814697","22030000.6866455","11609999.6566772","26079999.9237061","29489999.7711182","26649999.6185303","51959999.0844727","24469999.3133545","15210000.038147","9789999.96185303","10720000.2670288","24100000.3814697","23659999.8474121","22750000","39590000.1525879","164770004.272461","127750000","67480003.3569336","87970001.2207031","68099998.4741211","68089996.3378906","88800003.0517578","235529998.779297","75379997.253418","55619998.9318848","63630001.0681152","63919998.1689453","47259998.3215332","59279998.7792969","101339996.337891","101360000.610352","129509994.506836","78080001.8310547","120389999.389648","111230003.356934","106410003.662109","105620002.746582","114919998.168945","101239997.86377","160610000.610352","32139999.3896484","70019996.6430664","51130001.0681152","104180000.305176","111519996.643066","51979999.5422363","138809997.558594",
"High income","HIC","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","568140012.839809","632909995.878115","598740015.268326","675330015.478656","498449999.867007","611040007.412434","655010007.688776","607309991.793707","559630008.690059","654309993.617237","601930010.87755","665860008.727759","766749992.97969","835119989.249855","875229991.81971","1333660008.52175","1571900033.60622","1984750022.12264","1702369989.83473","2273140033.20783","2137219988.6106","2246239975.29596","1907009994.86074","2425109978.53242","2299300015.8798","2925620021.96535","3168899988.42031","2507760059.53178","2314370065.1601","2398520007.78541","4478930046.27525","6883549931.1313","5824180080.69135","4591210089.55501","5369840078.6817","6415029872.93899","5899770029.50013","4227879983.48475","5416969959.95939","4813600056.14721","4788500026.91522","4109809964.22842","4025050000.85943","4689109959.241","5935860082.6934","424410001.87397","487909995.287657","356129997.730255","597139999.866486","579070009.231567","600140007.019043","381799997.329712","290989999.5327","214099997.401237","180960007.429123","127280002.355576","247960003.554821","205959998.130798","94269998.550415","152280002.593994","198850004.196167","129680000.305176",
"Hong Kong SAR, China","HKG","Net official development assistance and official aid received (current US$)","DT.ODA.ALLD.CD","5829999.92370605","5119999.88555908","1909999.9666214","5449999.80926514","280000.001192093","4250000","2470000.02861023","2650000.09536743","1320000.05245209","1289999.96185303","1409999.9666214","3630000.11444092","2890000.10490417","910000.026226044","1029999.97138977","-1139999.98569489","2680000.0667572","2069999.9332428","2349999.90463257","11909999.8474121","10890000.3433228","9520000.45776367","7929999.82833862","8779999.73297119","13750000","20479999.5422363","18469999.3133545","19389999.3896484","22100000.3814697","40619998.9318848","38159999.8474121","36069999.6948242","-39000000","30270000.4577637","26870000.8392334","17729999.5422363","13199999.8092651","8439999.5803833","6820000.17166138","3750000","4329999.92370605","3569999.9332428","3960000.03814697","5019999.98092651","6949999.80926514","","","","","","","","","","","","","","","","","",
